 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
89,2071,60.165,32.565,30,0,184,262.781,385.112,265.173,382.840,284.635,221,354,78,57,67.230,39.222,33.130,0.321,81.345,124602,51,0.778,-0.149,99.903,124602,222,403,20.886,51.085,1.714,0.583,0.716
90,686,94.950,36.030,105,17,197,90.385,371.717,91.445,372.292,98.811,76,355,28,33,33.308,26.223,112.312,0.883,34.176,65136,98,-0.244,-0.499,100.000,65136,84,356,110.556,26.785,1.270,0.787,0.950
91,1477,113.981,52.130,126,10,255,544.241,376.165,543.439,376.696,201.622,516,356,58,44,61.758,30.451,155.417,0.457,62.266,168350,112,0.619,0.386,100.000,168350,517,363,150.141,36.277,2.028,0.493,0.811
92,1074,100.945,38.526,102,10,228,673.679,395.809,674.922,396.868,139.882,656,371,32,48,50.287,27.193,72.639,0.690,49.930,108415,102,-0.102,-0.290,100.000,108415,659,417,57.265,29.262,1.849,0.541,0.904
93,943,91.795,56.432,40,17,255,59.938,391.913,63.765,394.664,139.196,40,375,38,38,38.963,30.816,139.996,0.612,43.566,86563,71,0.871,-0.302,100.000,86563,45,376,121.866,34.648,1.264,0.791,0.871
94,458,47.203,18.392,51,6,92,441.635,400.939,442.619,401.711,80.326,429,388,25,26,28.409,20.527,48.920,0.892,28.601,21619,51,-0.232,-0.848,100.000,21619,430,410,36.469,21.213,1.384,0.723,0.941
95,424,40.672,14.424,51,6,75,474.267,404.623,475.080,405.052,76.669,462,393,25,23,25.186,21.435,33.705,0.906,26.077,17245,40,-0.058,-0.756,100.000,17245,467,416,57.529,21.913,1.175,0.851,0.942
96,1570,77.330,33.032,81,10,204,102.915,420.343,105.082,421.816,228.007,74,396,61,49,66.445,30.085,143.681,0.380,68.964,121408,78,0.308,0.086,100.000,121408,74,404,150.461,36.938,2.209,0.453,0.799
97,715,65.483,25.921,68,0,146,359.662,418.224,360.280,420.024,100.569,345,402,29,33,31.641,28.772,98.775,0.888,33.377,46820,64,0.070,-0.279,99.860,46820,357,402,98.616,29.000,1.100,0.909,0.948
98,771,58.831,20.078,58,6,122,226.347,427.034,227.519,427.587,136.024,208,409,37,37,42.735,22.971,138.457,0.524,42.802,45359,61,-0.273,-0.312,100.000,45359,211,411,127.405,26.575,1.860,0.538,0.832
99,959,76.565,28.066,81,6,163,278.084,436.344,279.812,438.036,133.782,258,417,42,39,49.092,24.872,139.021,0.673,48.010,73426,75,0.221,-0.165,100.000,73426,259,422,144.324,26.163,1.974,0.507,0.902
100,704,73.788,39.828,37,13,201,566.643,431.673,562.730,431.145,137.338,546,418,43,26,44.408,20.185,168.792,0.469,44.385,51947,58,0.629,-0.687,100.000,51947,547,423,157.479,24.660,2.200,0.455,0.807
